backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
retfound_official_like,confidence_only,high_confidence_vision_threatening_miss,0.1,110,990,2,0,0.0,0.0,0.0,2,0.00202020202020202,0.0,
retfound_official_like,confidence_only,high_confidence_vision_threatening_miss,0.2,220,880,2,0,0.0,0.0,0.0,2,0.0022727272727272726,0.0,
retfound_official_like,confidence_only,high_confidence_vision_threatening_miss,0.3,330,770,2,0,0.0,0.0,0.0,2,0.0025974025974025974,0.0,
retfound_official_like,margin_only,general_error,0.05,55,1045,216,36,0.16666666666666666,0.6545454545454545,3.3333333333333335,180,0.1722488038277512,65.45454545454545,1.5277777777777777
retfound_official_like,margin_only,general_error,0.1,110,990,216,67,0.3101851851851852,0.6090909090909091,3.101851851851852,149,0.1505050505050505,60.909090909090914,1.6417910447761195
retfound_official_like,margin_only,general_error,0.2,220,880,216,111,0.5138888888888888,0.5045454545454545,2.5694444444444446,105,0.11931818181818182,50.45454545454545,1.981981981981982
retfound_official_like,margin_only,general_error,0.3,330,770,216,150,0.6944444444444444,0.45454545454545453,2.314814814814815,66,0.08571428571428572,45.45454545454545,2.2
retfound_official_like,margin_only,large_undergrading,0.05,55,1045,37,6,0.16216216216216217,0.10909090909090909,3.243243243243243,31,0.02966507177033493,10.909090909090908,9.166666666666666
retfound_official_like,margin_only,large_undergrading,0.1,110,990,37,9,0.24324324324324326,0.08181818181818182,2.4324324324324325,28,0.028282828282828285,8.181818181818182,12.222222222222221
retfound_official_like,margin_only,large_undergrading,0.2,220,880,37,16,0.43243243243243246,0.07272727272727272,2.162162162162162,21,0.023863636363636365,7.2727272727272725,13.75
retfound_official_like,margin_only,large_undergrading,0.3,330,770,37,22,0.5945945945945946,0.06666666666666667,1.981981981981982,15,0.01948051948051948,6.666666666666667,15.0
retfound_official_like,margin_only,referable_dr_miss,0.05,55,1045,37,10,0.2702702702702703,0.18181818181818182,5.405405405405405,27,0.02583732057416268,18.181818181818183,5.5
retfound_official_like,margin_only,referable_dr_miss,0.1,110,990,37,14,0.3783783783783784,0.12727272727272726,3.7837837837837838,23,0.023232323232323233,12.727272727272727,7.857142857142857
retfound_official_like,margin_only,referable_dr_miss,0.2,220,880,37,15,0.40540540540540543,0.06818181818181818,2.0270270270270268,22,0.025,6.8181818181818175,14.666666666666666
retfound_official_like,margin_only,referable_dr_miss,0.3,330,770,37,18,0.4864864864864865,0.05454545454545454,1.6216216216216217,19,0.024675324675324677,5.454545454545454,18.333333333333332
retfound_official_like,margin_only,vision_threatening_dr_miss,0.05,55,1045,60,10,0.16666666666666666,0.18181818181818182,3.3333333333333335,50,0.04784688995215311,18.181818181818183,5.5
retfound_official_like,margin_only,vision_threatening_dr_miss,0.1,110,990,60,18,0.3,0.16363636363636364,3.0,42,0.04242424242424243,16.363636363636363,6.111111111111111
retfound_official_like,margin_only,vision_threatening_dr_miss,0.2,220,880,60,32,0.5333333333333333,0.14545454545454545,2.6666666666666665,28,0.031818181818181815,14.545454545454545,6.875
retfound_official_like,margin_only,vision_threatening_dr_miss,0.3,330,770,60,44,0.7333333333333333,0.13333333333333333,2.4444444444444446,16,0.02077922077922078,13.333333333333334,7.5
retfound_official_like,margin_only,high_confidence_vision_threatening_miss,0.05,55,1045,2,0,0.0,0.0,0.0,2,0.0019138755980861245,0.0,
retfound_official_like,margin_only,high_confidence_vision_threatening_miss,0.1,110,990,2,0,0.0,0.0,0.0,2,0.00202020202020202,0.0,
retfound_official_like,margin_only,high_confidence_vision_threatening_miss,0.2,220,880,2,0,0.0,0.0,0.0,2,0.0022727272727272726,0.0,
retfound_official_like,margin_only,high_confidence_vision_threatening_miss,0.3,330,770,2,0,0.0,0.0,0.0,2,0.0025974025974025974,0.0,
retfound_official_like,entropy_only,general_error,0.05,55,1045,216,30,0.1388888888888889,0.5454545454545454,2.777777777777778,186,0.17799043062200956,54.54545454545454,1.8333333333333333
retfound_official_like,entropy_only,general_error,0.1,110,990,216,57,0.2638888888888889,0.5181818181818182,2.6388888888888893,159,0.1606060606060606,51.81818181818182,1.9298245614035088
retfound_official_like,entropy_only,general_error,0.2,220,880,216,97,0.44907407407407407,0.4409090909090909,2.2453703703703707,119,0.13522727272727272,44.09090909090909,2.268041237113402
retfound_official_like,entropy_only,general_error,0.3,330,770,216,145,0.6712962962962963,0.4393939393939394,2.2376543209876543,71,0.09220779220779221,43.93939393939394,2.2758620689655173
retfound_official_like,entropy_only,large_undergrading,0.05,55,1045,37,4,0.10810810810810811,0.07272727272727272,2.162162162162162,33,0.031578947368421054,7.2727272727272725,13.75
retfound_official_like,entropy_only,large_undergrading,0.1,110,990,37,9,0.24324324324324326,0.08181818181818182,2.4324324324324325,28,0.028282828282828285,8.181818181818182,12.222222222222221
retfound_official_like,entropy_only,large_undergrading,0.2,220,880,37,19,0.5135135135135135,0.08636363636363636,2.5675675675675675,18,0.020454545454545454,8.636363636363637,11.578947368421053
retfound_official_like,entropy_only,large_undergrading,0.3,330,770,37,26,0.7027027027027027,0.07878787878787878,2.3423423423423424,11,0.014285714285714285,7.878787878787878,12.692307692307692
retfound_official_like,entropy_only,referable_dr_miss,0.05,55,1045,37,5,0.13513513513513514,0.09090909090909091,2.7027027027027026,32,0.03062200956937799,9.090909090909092,11.0
retfound_official_like,entropy_only,referable_dr_miss,0.1,110,990,37,7,0.1891891891891892,0.06363636363636363,1.8918918918918919,30,0.030303030303030304,6.363636363636363,15.714285714285714
retfound_official_like,entropy_only,referable_dr_miss,0.2,220,880,37,9,0.24324324324324326,0.04090909090909091,1.2162162162162162,28,0.031818181818181815,4.090909090909091,24.444444444444443
retfound_official_like,entropy_only,referable_dr_miss,0.3,330,770,37,15,0.40540540540540543,0.045454545454545456,1.3513513513513513,22,0.02857142857142857,4.545454545454546,22.0
retfound_official_like,entropy_only,vision_threatening_dr_miss,0.05,55,1045,60,7,0.11666666666666667,0.12727272727272726,2.3333333333333335,53,0.05071770334928229,12.727272727272727,7.857142857142857
retfound_official_like,entropy_only,vision_threatening_dr_miss,0.1,110,990,60,14,0.23333333333333334,0.12727272727272726,2.3333333333333335,46,0.046464646464646465,12.727272727272727,7.857142857142857
retfound_official_like,entropy_only,vision_threatening_dr_miss,0.2,220,880,60,32,0.5333333333333333,0.14545454545454545,2.6666666666666665,28,0.031818181818181815,14.545454545454545,6.875
