dataset,backbone,target,method,budget,n_random,n,top_k,eligible_count,total_event,event_recall_mean,event_recall_ci95_low,event_recall_ci95_high,captured_event_mean,captured_event_ci95_low,captured_event_ci95_high,residual_event_count_mean,residual_event_count_ci95_low,residual_event_count_ci95_high,residual_event_rate_mean,residual_event_rate_ci95_low,residual_event_rate_ci95_high,enrichment_ratio_mean,enrichment_ratio_ci95_low,enrichment_ratio_ci95_high,event_recall_expected,captured_event_expected,residual_event_count_expected,residual_event_rate_expected,enrichment_ratio_expected
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.3,2000,526,158,517,28,0.30591071428571426,0.14285714285714285,0.5,8.5655,4.0,14.0,19.4345,14.0,24.0,0.052811141304347824,0.03804347826086957,0.06521739130434782,1.0184116184448464,0.4755877034358047,1.6645569620253164,0.3056092843326886,8.55705996131528,19.442940038684718,0.052834076192078035,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.4,2000,526,211,517,28,0.4074642857142857,0.25,0.5714285714285714,11.409,7.0,16.0,16.591,12.0,21.0,0.05266984126984127,0.0380952380952381,0.06666666666666667,1.015764048747461,0.6232227488151659,1.4245091401489507,0.4081237911025145,11.427466150870407,16.57253384912959,0.05261121856866537,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.5,2000,526,263,517,28,0.5100357142857143,0.35714285714285715,0.6785714285714286,14.281,10.0,19.0,13.719,9.0,18.0,0.05216349809885932,0.034220532319391636,0.06844106463878327,1.0200714285714287,0.7142857142857143,1.357142857142857,0.5087040618955513,14.243713733075435,13.756286266924565,0.052305270976899486,1.0174081237911026
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.05,2000,526,27,521,29,0.052568965517241384,0.0,0.13793103448275862,1.5245,0.0,4.0,27.4755,25.0,29.0,0.05506112224448897,0.050100200400801605,0.05811623246492986,1.0241213282247763,0.0,2.6871008939974454,0.05182341650671785,1.5028790786948176,27.497120921305182,0.05510445074409856,1.0095969289827256
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.1,2000,526,53,521,29,0.10029310344827587,0.0,0.20689655172413793,2.9085,0.0,6.0,26.0915,23.0,29.0,0.05516173361522198,0.048625792811839326,0.0613107822410148,0.9953617436564737,0.0,2.0533506831489916,0.10172744721689059,2.950095969289827,26.049904030710174,0.0550737928767657,1.0095969289827256
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.2,2000,526,106,521,29,0.20377586206896553,0.06896551724137931,0.3448275862068966,5.9095,2.0,10.0,23.0905,19.0,27.0,0.054977380952380965,0.04523809523809524,0.06428571428571428,1.0111896551724138,0.34222511385816523,1.7111255692908265,0.20345489443378117,5.900191938579654,23.099808061420347,0.05499954300338178,1.0095969289827256
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.3,2000,526,158,521,29,0.3036379310344828,0.13793103448275862,0.4827586206896552,8.8055,4.0,14.0,20.1945,15.0,25.0,0.054876358695652175,0.04076086956521739,0.06793478260869565,1.0108452640768224,0.4591881274552597,1.607158446093409,0.30326295585412666,8.794625719769673,20.205374280230327,0.0549059083701911,1.0095969289827256
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.4,2000,526,211,521,29,0.4042241379310345,0.2413793103448276,0.5862068965517241,11.7225,7.0,17.0,17.2775,12.0,22.0,0.05484920634920635,0.0380952380952381,0.06984126984126984,1.0076867135152805,0.6017323092008499,1.4613498937734923,0.4049904030710173,11.744721689059501,17.255278310940497,0.054778661304573005,1.0095969289827256
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.5,2000,526,263,521,29,0.508896551724138,0.3448275862068966,0.6896551724137931,14.758,10.0,20.0,14.242,9.0,19.0,0.05415209125475286,0.034220532319391636,0.07224334600760456,1.017793103448276,0.689655172413793,1.379310344827586,0.5047984644913628,14.63915547024952,14.36084452975048,0.05460397159600943,1.0095969289827256
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.05,2000,526,27,497,21,0.05611904761904762,0.0,0.14285714285714285,1.1785,0.0,3.0,19.8215,18.0,21.0,0.03972244488977956,0.036072144288577156,0.04208416833667335,1.0932821869488534,0.0,2.783068783068783,0.05432595573440644,1.1408450704225352,19.859154929577464,0.03979790567049592,1.0583501006036218
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.1,2000,526,53,497,21,0.10685714285714286,0.0,0.23809523809523808,2.244,0.0,5.0,18.756,16.0,21.0,0.039653276955602536,0.03382663847780127,0.04439746300211417,1.0605067385444742,0.0,2.362982929020665,0.10663983903420524,2.23943661971831,18.76056338028169,0.039662924694041625,1.0583501006036218
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.2,2000,526,106,497,21,0.2076190476190476,0.047619047619047616,0.38095238095238093,4.36,1.0,8.0,16.64,13.0,20.0,0.03961904761904762,0.030952380952380953,0.047619047619047616,1.0302605570530097,0.23629829290206647,1.8903863432165318,0.21327967806841047,4.47887323943662,16.52112676056338,0.039336016096579475,1.0583501006036218
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.3,2000,526,158,497,21,0.31921428571428573,0.14285714285714285,0.5238095238095238,6.7035,3.0,11.0,14.2965,10.0,18.0,0.038849184782608695,0.02717391304347826,0.04891304347826087,1.0627007233273054,0.4755877034358047,1.743821579264617,0.317907444668008,6.676056338028169,14.323943661971832,0.03892375995101041,1.0583501006036218
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.4,2000,526,211,497,21,0.4214761904761905,0.23809523809523808,0.6190476190476191,8.851,5.0,13.0,12.149,8.0,16.0,0.03856825396825397,0.025396825396825397,0.050793650793650794,1.0506941999548636,0.5935454750620627,1.543218235161363,0.42454728370221323,8.915492957746478,12.084507042253522,0.03836351441985245,1.0583501006036218
MESSIDOR2,vit_l_official_like,vtdr_miss,random_gate_only,0.5,2000,526,263,497,21,0.5317142857142857,0.3333333333333333,0.7142857142857143,11.166,7.0,15.0,9.834,6.0,14.0,0.03739163498098858,0.022813688212927757,0.053231939163498096,1.0634285714285714,0.6666666666666666,1.4285714285714286,0.5291750503018109,11.112676056338028,9.887323943661972,0.03759438761848659,1.0583501006036218
