epoch,train_loss,val_loss,val_acc,best_acc,best_epoch,epoch_time_sec
1,1.289674130268395,1.0029540605404799,0.7217898832684825,0.7217898832684825,1,32.702950954437256
2,0.9251309586688876,0.9283563862828648,0.7373540856031129,0.7373540856031129,2,32.66321516036987
3,0.8444556519389153,0.7961555351229275,0.8035019455252919,0.8035019455252919,3,32.44692277908325
4,0.8065024288371205,0.818443882114747,0.8015564202334631,0.8035019455252919,3,32.76558756828308
5,0.8271861299872398,0.8432458253467784,0.791828793774319,0.8035019455252919,3,32.54865527153015
6,0.8545743366703391,0.8689281432067647,0.7762645914396887,0.8035019455252919,3,32.69900679588318
7,0.8128554625436664,0.8491285460836747,0.791828793774319,0.8035019455252919,3,32.56627035140991
8,0.8127717319875956,0.9853648613480961,0.7509727626459144,0.8035019455252919,3,32.739203691482544
9,0.9167219614610076,0.9453056612435509,0.7217898832684825,0.8035019455252919,3,32.80331254005432
10,0.851493270136416,0.9266001213999355,0.7412451361867705,0.8035019455252919,3,32.5980703830719
11,0.8377703707665205,0.9546761723125682,0.7607003891050583,0.8035019455252919,3,32.573935985565186
12,0.8294834950938821,0.8669215914081124,0.7762645914396887,0.8035019455252919,3,32.66183638572693
13,0.785562090575695,0.900471196455114,0.7665369649805448,0.8035019455252919,3,32.69525742530823
14,0.776976952329278,0.8577666002161363,0.7645914396887159,0.8035019455252919,3,32.720417976379395
15,0.783269195817411,0.8765402436256409,0.7626459143968871,0.8035019455252919,3,32.836889028549194
16,0.7435629479587078,0.9250007499666775,0.7568093385214008,0.8035019455252919,3,32.755786657333374
17,0.7458185907453299,0.892333060503006,0.7704280155642024,0.8035019455252919,3,32.63924503326416
18,0.7194809289649129,0.8493272118708667,0.7840466926070039,0.8035019455252919,3,32.64036703109741
19,0.7182853063568473,0.9081582427024841,0.7821011673151751,0.8035019455252919,3,32.76553130149841
20,0.7048026826232672,0.8856359702699325,0.77431906614786,0.8035019455252919,3,32.639060735702515
21,0.6887110802344978,0.9019924524952384,0.7626459143968871,0.8035019455252919,3,32.73508906364441
22,0.6788609819486737,0.9221959219259375,0.7859922178988327,0.8035019455252919,3,32.8152494430542
23,0.649597866460681,0.9869475522462059,0.7626459143968871,0.8035019455252919,3,32.72069025039673
24,0.626731688156724,0.8979527038686416,0.7684824902723736,0.8035019455252919,3,32.756484031677246
25,0.6272518080659211,0.9066184951978571,0.8015564202334631,0.8035019455252919,3,32.79548716545105
26,0.583202657289803,0.9544470538111294,0.7840466926070039,0.8035019455252919,3,32.81179904937744
27,0.5842671906575561,0.9369974977829877,0.745136186770428,0.8035019455252919,3,32.99880290031433
28,0.568881070241332,1.0257152476731468,0.7490272373540856,0.8035019455252919,3,32.894304037094116
29,0.5664570475928485,0.9757367898436153,0.7723735408560312,0.8035019455252919,3,32.691816329956055
30,0.5211831270717084,0.9811018547591042,0.7704280155642024,0.8035019455252919,3,32.76993227005005
31,0.5086137820035219,1.004563917131985,0.7607003891050583,0.8035019455252919,3,33.0164749622345
32,0.5008006608113647,0.9481997910667869,0.791828793774319,0.8035019455252919,3,32.80413746833801
33,0.4645425649359822,0.9642360420788035,0.7723735408560312,0.8035019455252919,3,32.96245360374451
34,0.4768791291862726,0.9316694175495821,0.77431906614786,0.8035019455252919,3,32.679484367370605
35,0.447984516620636,0.9751759557163014,0.791828793774319,0.8035019455252919,3,32.861361503601074
36,0.453360415995121,0.9943397623651168,0.7782101167315175,0.8035019455252919,3,32.77759528160095
37,0.4366187187843025,0.9762878119945526,0.7957198443579766,0.8035019455252919,3,32.802974462509155
38,0.42941807117313147,1.0105978005072649,0.7782101167315175,0.8035019455252919,3,32.65815353393555
39,0.4265410886146128,0.9955519560505363,0.8015564202334631,0.8035019455252919,3,32.96464705467224
40,0.41810465324670076,0.9762720781214097,0.7840466926070039,0.8035019455252919,3,33.11990189552307
41,0.4183195405639708,0.9601401178275838,0.7801556420233463,0.8035019455252919,3,32.90084099769592
42,0.41823060857132077,0.983939000788857,0.7840466926070039,0.8035019455252919,3,32.81726694107056
43,0.41528693586587906,0.9953249377362868,0.791828793774319,0.8035019455252919,3,32.73364591598511
44,0.41577491676434875,1.00292528201552,0.7859922178988327,0.8035019455252919,3,32.79989790916443
45,0.40905761579051614,1.0006069348138922,0.791828793774319,0.8035019455252919,3,32.92041611671448
46,0.40705534908920527,0.9986128824598649,0.7898832684824902,0.8035019455252919,3,32.97565746307373
47,0.4102102620527148,0.9966315714751973,0.7859922178988327,0.8035019455252919,3,32.75881004333496
48,0.40659227361902595,0.998302524580675,0.791828793774319,0.8035019455252919,3,32.81373882293701
49,0.405811152420938,0.9987058131133809,0.7957198443579766,0.8035019455252919,3,33.05219864845276
50,0.40678911888971925,0.9988619842950035,0.7937743190661478,0.8035019455252919,3,32.80398416519165
