protocol_family,protocol_name,role,scouts,experts,budget,policy,selected_n,event_name,event_description,event_total,selected_event_n,residual_event_n,event_recall,event_precision,event_lift_vs_budget
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,47,18,0.7230769230769231,0.14242424242424243,2.41025641025641
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,57,20,0.7402597402597403,0.17272727272727273,2.4675324675324677
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,32,9,0.7804878048780488,0.09696969696969697,2.601626016260163
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,48,17,0.7384615384615385,0.14545454545454545,2.4615384615384617
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,58,19,0.7532467532467533,0.17575757575757575,2.510822510822511
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,31,10,0.7560975609756098,0.09393939393939393,2.5203252032520327
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,46,19,0.7076923076923077,0.1393939393939394,2.358974358974359
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,53,24,0.6883116883116883,0.1606060606060606,2.2943722943722946
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,37,4,0.9024390243902439,0.08409090909090909,2.2560975609756095
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,56,9,0.8615384615384616,0.12727272727272726,2.1538461538461537
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,68,9,0.8831168831168831,0.15454545454545454,2.2077922077922074
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,37,4,0.9024390243902439,0.08409090909090909,2.2560975609756095
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,57,8,0.8769230769230769,0.12954545454545455,2.192307692307692
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,68,9,0.8831168831168831,0.15454545454545454,2.2077922077922074
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,35,6,0.8536585365853658,0.07954545454545454,2.1341463414634143
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,53,12,0.8153846153846154,0.12045454545454545,2.0384615384615383
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,67,10,0.8701298701298701,0.15227272727272728,2.175324675324675
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,40,1,0.975609756097561,0.07272727272727272,1.951219512195122
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,62,3,0.9538461538461539,0.11272727272727273,1.9076923076923078
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,76,1,0.987012987012987,0.13818181818181818,1.974025974025974
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,40,1,0.975609756097561,0.07272727272727272,1.951219512195122
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,62,3,0.9538461538461539,0.11272727272727273,1.9076923076923078
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,76,1,0.987012987012987,0.13818181818181818,1.974025974025974
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",41,40,1,0.975609756097561,0.07272727272727272,1.951219512195122
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,61,4,0.9384615384615385,0.11090909090909092,1.876923076923077
single_scout,convnext_to_retfound,main,convnext_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",77,76,1,0.987012987012987,0.13818181818181818,1.974025974025974
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,14,19,0.42424242424242425,0.06363636363636363,2.121212121212121
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,25,37,0.4032258064516129,0.11363636363636363,2.016129032258064
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,24,14,0.631578947368421,0.10909090909090909,3.157894736842105
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,15,18,0.45454545454545453,0.06818181818181818,2.2727272727272725
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,26,36,0.41935483870967744,0.11818181818181818,2.096774193548387
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,21,17,0.5526315789473685,0.09545454545454546,2.763157894736842
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_margin,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,14,19,0.42424242424242425,0.06363636363636363,2.121212121212121
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_margin,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,24,38,0.3870967741935484,0.10909090909090909,1.9354838709677418
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.2,low_margin,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,23,15,0.6052631578947368,0.10454545454545454,3.026315789473684
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,20,13,0.6060606060606061,0.06060606060606061,2.0202020202020203
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,37,25,0.5967741935483871,0.11212121212121212,1.9892473118279572
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,30,8,0.7894736842105263,0.09090909090909091,2.6315789473684212
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,19,14,0.5757575757575758,0.05757575757575758,1.9191919191919193
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,37,25,0.5967741935483871,0.11212121212121212,1.9892473118279572
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,29,9,0.7631578947368421,0.08787878787878788,2.5438596491228074
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,20,13,0.6060606060606061,0.06060606060606061,2.0202020202020203
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,37,25,0.5967741935483871,0.11212121212121212,1.9892473118279572
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.3,low_margin,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,31,7,0.8157894736842105,0.09393939393939393,2.719298245614035
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,25,8,0.7575757575757576,0.056818181818181816,1.8939393939393938
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,49,13,0.7903225806451613,0.11136363636363636,1.975806451612903
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,34,4,0.8947368421052632,0.07727272727272727,2.236842105263158
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,25,8,0.7575757575757576,0.056818181818181816,1.8939393939393938
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,49,13,0.7903225806451613,0.11136363636363636,1.975806451612903
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,34,4,0.8947368421052632,0.07727272727272727,2.236842105263158
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,25,8,0.7575757575757576,0.056818181818181816,1.8939393939393938
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,49,13,0.7903225806451613,0.11136363636363636,1.975806451612903
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.4,low_margin,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,35,3,0.9210526315789473,0.07954545454545454,2.302631578947368
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,32,1,0.9696969696969697,0.05818181818181818,1.9393939393939394
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,61,1,0.9838709677419355,0.11090909090909092,1.967741935483871
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,37,1,0.9736842105263158,0.06727272727272728,1.9473684210526316
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,32,1,0.9696969696969697,0.05818181818181818,1.9393939393939394
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,61,1,0.9838709677419355,0.11090909090909092,1.967741935483871
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,37,1,0.9736842105263158,0.06727272727272728,1.9473684210526316
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",33,32,1,0.9696969696969697,0.05818181818181818,1.9393939393939394
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",62,61,1,0.9838709677419355,0.11090909090909092,1.967741935483871
single_scout,swin_to_retfound,main,swin_tiny,retfound_mae_cfp_official_protocol,0.5,low_margin,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",38,37,1,0.9736842105263158,0.06727272727272728,1.9473684210526316
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,18,10,0.6428571428571429,0.08181818181818182,3.2142857142857144
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,27,18,0.6,0.12272727272727273,2.9999999999999996
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,24,32,0.42857142857142855,0.10909090909090909,2.142857142857143
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,16,12,0.5714285714285714,0.07272727272727272,2.8571428571428568
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,25,20,0.5555555555555556,0.11363636363636363,2.7777777777777777
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,27,29,0.48214285714285715,0.12272727272727273,2.4107142857142856
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_margin,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,18,10,0.6428571428571429,0.08181818181818182,3.2142857142857144
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_margin,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,27,18,0.6,0.12272727272727273,2.9999999999999996
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.2,low_margin,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,23,33,0.4107142857142857,0.10454545454545454,2.0535714285714284
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,20,8,0.7142857142857143,0.06060606060606061,2.380952380952381
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,31,14,0.6888888888888889,0.09393939393939393,2.2962962962962963
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,34,22,0.6071428571428571,0.10303030303030303,2.0238095238095237
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,21,7,0.75,0.06363636363636363,2.5
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,32,13,0.7111111111111111,0.09696969696969697,2.3703703703703707
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,37,19,0.6607142857142857,0.11212121212121212,2.2023809523809526
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_margin,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,20,8,0.7142857142857143,0.06060606060606061,2.380952380952381
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_margin,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,31,14,0.6888888888888889,0.09393939393939393,2.2962962962962963
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.3,low_margin,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,34,22,0.6071428571428571,0.10303030303030303,2.0238095238095237
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,24,4,0.8571428571428571,0.05454545454545454,2.142857142857143
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,38,7,0.8444444444444444,0.08636363636363636,2.111111111111111
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,43,13,0.7678571428571429,0.09772727272727273,1.9196428571428572
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,27,1,0.9642857142857143,0.06136363636363636,2.4107142857142856
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,40,5,0.8888888888888888,0.09090909090909091,2.222222222222222
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,43,13,0.7678571428571429,0.09772727272727273,1.9196428571428572
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_margin,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,25,3,0.8928571428571429,0.056818181818181816,2.232142857142857
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_margin,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,40,5,0.8888888888888888,0.09090909090909091,2.222222222222222
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.4,low_margin,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,45,11,0.8035714285714286,0.10227272727272728,2.008928571428571
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,27,1,0.9642857142857143,0.04909090909090909,1.9285714285714286
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,44,1,0.9777777777777777,0.08,1.9555555555555555
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,47,9,0.8392857142857143,0.08545454545454545,1.6785714285714286
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,27,1,0.9642857142857143,0.04909090909090909,1.9285714285714286
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,44,1,0.9777777777777777,0.08,1.9555555555555555
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,47,9,0.8392857142857143,0.08545454545454545,1.6785714285714286
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_margin,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",28,27,1,0.9642857142857143,0.04909090909090909,1.9285714285714286
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_margin,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",45,44,1,0.9777777777777777,0.08,1.9555555555555555
