backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.15,165,935,14,0,0.0,0.0,0.0,14,0.014973262032085561,0.0,
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.2,220,880,14,0,0.0,0.0,0.0,14,0.015909090909090907,0.0,
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.25,275,825,14,0,0.0,0.0,0.0,14,0.01696969696969697,0.0,
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.3,330,770,14,0,0.0,0.0,0.0,14,0.01818181818181818,0.0,
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.4,440,660,14,5,0.35714285714285715,0.011363636363636364,0.8928571428571429,9,0.013636363636363636,1.1363636363636365,88.0
convnext_tiny,confidence_only,high_confidence_vision_threatening_miss,0.5,550,550,14,11,0.7857142857142857,0.02,1.5714285714285714,3,0.005454545454545455,2.0,50.0
convnext_tiny,margin_only,general_error,0.05,55,1045,205,27,0.13170731707317074,0.4909090909090909,2.6341463414634143,178,0.17033492822966506,49.09090909090909,2.037037037037037
convnext_tiny,margin_only,general_error,0.1,110,990,205,56,0.2731707317073171,0.509090909090909,2.7317073170731705,149,0.1505050505050505,50.90909090909091,1.9642857142857144
convnext_tiny,margin_only,general_error,0.15,165,935,205,81,0.3951219512195122,0.4909090909090909,2.6341463414634143,124,0.13262032085561498,49.09090909090909,2.037037037037037
convnext_tiny,margin_only,general_error,0.2,220,880,205,98,0.47804878048780486,0.44545454545454544,2.3902439024390243,107,0.1215909090909091,44.54545454545455,2.2448979591836737
convnext_tiny,margin_only,general_error,0.25,275,825,205,114,0.5560975609756098,0.41454545454545455,2.224390243902439,91,0.1103030303030303,41.45454545454545,2.412280701754386
convnext_tiny,margin_only,general_error,0.3,330,770,205,134,0.6536585365853659,0.40606060606060607,2.178861788617886,71,0.09220779220779221,40.60606060606061,2.462686567164179
convnext_tiny,margin_only,general_error,0.4,440,660,205,169,0.824390243902439,0.3840909090909091,2.0609756097560976,36,0.05454545454545454,38.40909090909091,2.603550295857988
convnext_tiny,margin_only,general_error,0.5,550,550,205,197,0.9609756097560975,0.35818181818181816,1.9219512195121948,8,0.014545454545454545,35.81818181818181,2.7918781725888326
convnext_tiny,margin_only,any_undergrading,0.05,55,1045,154,18,0.11688311688311688,0.32727272727272727,2.3376623376623376,136,0.13014354066985645,32.72727272727273,3.0555555555555554
convnext_tiny,margin_only,any_undergrading,0.1,110,990,154,40,0.2597402597402597,0.36363636363636365,2.5974025974025974,114,0.11515151515151516,36.36363636363637,2.75
