clinical_event,review_budget,ranking_method,mean_recall,mean_lift,total_captured,total_dangerous,total_residual
referable_dr_miss,0.4,uncertainty_rank_fusion,0.7746104264076022,1.9365260660190058,207,261,54
referable_dr_miss,0.4,severe_prob_mass_only,0.42284007054074263,1.0571001763518564,120,261,141
referable_dr_miss,0.4,expected_grade_only,0.10041754587929926,0.2510438646982481,40,261,221
referable_dr_miss,0.5,gated_severe_prob_mass_only,0.9432057595615703,1.88641151912314,249,261,12
referable_dr_miss,0.5,expected_gap_only,0.9287427189337633,1.8574854378675265,244,261,17
referable_dr_miss,0.5,ophagent_combined,0.9150957128190383,1.8301914256380767,242,261,19
referable_dr_miss,0.5,margin_only,0.9109886645943431,1.8219773291886863,241,261,20
referable_dr_miss,0.5,top2_more_severe_only,0.9066327757711884,1.8132655515423768,238,261,23
referable_dr_miss,0.5,confidence_only,0.9064841600898386,1.8129683201796771,240,261,21
referable_dr_miss,0.5,uncertainty_rank_fusion,0.9064841600898386,1.8129683201796771,240,261,21
referable_dr_miss,0.5,entropy_only,0.9060867038100294,1.8121734076200589,240,261,21
referable_dr_miss,0.5,expected_grade_only,0.8162173263170015,1.632434652634003,217,261,44
referable_dr_miss,0.5,severe_prob_mass_only,0.8050530056117914,1.6101060112235828,215,261,46
vision_threatening_dr_miss,0.05,gated_severe_prob_mass_only,0.3168433315541213,6.336866631082426,124,391,267
vision_threatening_dr_miss,0.05,ophagent_combined,0.2615999190526443,5.231998381052886,101,391,290
vision_threatening_dr_miss,0.05,top2_more_severe_only,0.18742793172715308,3.7485586345430613,74,391,317
vision_threatening_dr_miss,0.05,expected_gap_only,0.18005394679476994,3.6010789358953983,71,391,320
vision_threatening_dr_miss,0.05,confidence_only,0.15595061532213925,3.119012306442784,61,391,330
vision_threatening_dr_miss,0.05,uncertainty_rank_fusion,0.1547318550933679,3.0946371018673577,60,391,331
vision_threatening_dr_miss,0.05,margin_only,0.12517717420387053,2.5035434840774107,49,391,342
vision_threatening_dr_miss,0.05,entropy_only,0.10700296490062898,2.1400592980125794,42,391,349
vision_threatening_dr_miss,0.05,expected_grade_only,0.0045482295482295486,0.09096459096459096,2,391,389
vision_threatening_dr_miss,0.05,severe_prob_mass_only,0.0,0.0,0,391,391
vision_threatening_dr_miss,0.1,gated_severe_prob_mass_only,0.5226678401316889,5.226678401316888,204,391,187
vision_threatening_dr_miss,0.1,ophagent_combined,0.40470119424513196,4.047011942451319,158,391,233
vision_threatening_dr_miss,0.1,top2_more_severe_only,0.3812167840810778,3.8121678408107775,150,391,241
vision_threatening_dr_miss,0.1,expected_gap_only,0.36314365710917434,3.6314365710917436,142,391,249
vision_threatening_dr_miss,0.1,confidence_only,0.24609283004722382,2.460928300472238,96,391,295
vision_threatening_dr_miss,0.1,margin_only,0.24207167508057384,2.4207167508057386,95,391,296
vision_threatening_dr_miss,0.1,uncertainty_rank_fusion,0.24050674946114323,2.405067494611432,93,391,298
vision_threatening_dr_miss,0.1,entropy_only,0.2326806273691702,2.3268062736917017,90,391,301
vision_threatening_dr_miss,0.1,expected_grade_only,0.08604371157207642,0.8604371157207642,37,391,354
vision_threatening_dr_miss,0.1,severe_prob_mass_only,0.07773248257119225,0.7773248257119225,34,391,357
vision_threatening_dr_miss,0.15,gated_severe_prob_mass_only,0.640392696538414,4.269284643589427,251,391,140
vision_threatening_dr_miss,0.15,top2_more_severe_only,0.535687427761955,3.5712495184130333,210,391,181
vision_threatening_dr_miss,0.15,ophagent_combined,0.5142371934084949,3.4282479560566324,202,391,189
vision_threatening_dr_miss,0.15,expected_gap_only,0.49106808406029767,3.2737872270686506,193,391,198
vision_threatening_dr_miss,0.15,margin_only,0.35756793262354997,2.383786217490333,140,391,251
vision_threatening_dr_miss,0.15,uncertainty_rank_fusion,0.35509370742963625,2.3672913828642415,139,391,252
vision_threatening_dr_miss,0.15,entropy_only,0.3488464662268889,2.3256431081792592,135,391,256
vision_threatening_dr_miss,0.15,confidence_only,0.3482762355676705,2.3218415704511366,137,391,254
vision_threatening_dr_miss,0.15,expected_grade_only,0.3352866296970858,2.2352441979805717,133,391,258
vision_threatening_dr_miss,0.15,severe_prob_mass_only,0.31662741534821626,2.110849435654775,125,391,266
vision_threatening_dr_miss,0.2,gated_severe_prob_mass_only,0.7593936961567662,3.7969684807838315,298,391,93
vision_threatening_dr_miss,0.2,top2_more_severe_only,0.6574194838655351,3.2870974193276754,259,391,132
vision_threatening_dr_miss,0.2,ophagent_combined,0.6141920000651925,3.0709600003259627,241,391,150
vision_threatening_dr_miss,0.2,expected_gap_only,0.5738458890016176,2.869229445008088,226,391,165
vision_threatening_dr_miss,0.2,severe_prob_mass_only,0.5202807080448905,2.601403540224452,204,391,187
vision_threatening_dr_miss,0.2,expected_grade_only,0.4986728232835018,2.4933641164175087,197,391,194
vision_threatening_dr_miss,0.2,margin_only,0.4677615271886684,2.338807635943342,183,391,208
vision_threatening_dr_miss,0.2,confidence_only,0.4629038369861507,2.3145191849307536,181,391,210
vision_threatening_dr_miss,0.2,uncertainty_rank_fusion,0.4614714015437041,2.3073570077185206,180,391,211
vision_threatening_dr_miss,0.2,entropy_only,0.4509976489954243,2.2549882449771217,175,391,216
vision_threatening_dr_miss,0.25,gated_severe_prob_mass_only,0.8198916242575863,3.279566497030346,322,391,69
vision_threatening_dr_miss,0.25,top2_more_severe_only,0.7664102428284854,3.0656409713139414,301,391,90
vision_threatening_dr_miss,0.25,ophagent_combined,0.6941346442458789,2.7765385769835156,274,391,117
vision_threatening_dr_miss,0.25,expected_gap_only,0.6624481685660774,2.6497926742643094,260,391,131
vision_threatening_dr_miss,0.25,severe_prob_mass_only,0.6507692375601163,2.603076950240465,256,391,135
vision_threatening_dr_miss,0.25,expected_grade_only,0.6395951070311471,2.5583804281245883,252,391,139
vision_threatening_dr_miss,0.25,confidence_only,0.5754193032279795,2.3016772129119185,225,391,166
vision_threatening_dr_miss,0.25,uncertainty_rank_fusion,0.5708083258973137,2.2832333035892547,223,391,168
vision_threatening_dr_miss,0.25,margin_only,0.5701625466364065,2.280650186545626,223,391,168
vision_threatening_dr_miss,0.25,entropy_only,0.5445449835049391,2.1781799340197563,212,391,179
vision_threatening_dr_miss,0.3,gated_severe_prob_mass_only,0.8967678101159747,2.989226033719916,351,391,40
vision_threatening_dr_miss,0.3,top2_more_severe_only,0.8034186676010925,2.678062225336975,316,391,75
vision_threatening_dr_miss,0.3,severe_prob_mass_only,0.7716969811797397,2.572323270599133,303,391,88
vision_threatening_dr_miss,0.3,ophagent_combined,0.745835727120488,2.4861190904016266,293,391,98
vision_threatening_dr_miss,0.3,expected_grade_only,0.7256164426353525,2.418721475451175,285,391,106
vision_threatening_dr_miss,0.3,expected_gap_only,0.710850578787175,2.3695019292905832,279,391,112
vision_threatening_dr_miss,0.3,margin_only,0.6655024372488221,2.2183414574960736,261,391,130
vision_threatening_dr_miss,0.3,confidence_only,0.6597967691682931,2.1993225638943104,258,391,133
vision_threatening_dr_miss,0.3,uncertainty_rank_fusion,0.6544548888264128,2.1815162960880428,256,391,135
vision_threatening_dr_miss,0.3,entropy_only,0.643236447769262,2.144121492564207,251,391,140
vision_threatening_dr_miss,0.4,gated_severe_prob_mass_only,0.9775822681829357,2.443955670457339,382,391,9
vision_threatening_dr_miss,0.4,severe_prob_mass_only,0.8913914660299532,2.228478665074883,349,391,42
vision_threatening_dr_miss,0.4,expected_grade_only,0.8853494793428053,2.2133736983570134,346,391,45
vision_threatening_dr_miss,0.4,ophagent_combined,0.8732292426396987,2.1830731065992466,343,391,48
vision_threatening_dr_miss,0.4,top2_more_severe_only,0.8434309047768447,2.1085772619421115,332,391,59
vision_threatening_dr_miss,0.4,confidence_only,0.8321612604426841,2.0804031511067103,326,391,65
vision_threatening_dr_miss,0.4,uncertainty_rank_fusion,0.8321612604426841,2.0804031511067103,326,391,65
vision_threatening_dr_miss,0.4,margin_only,0.8282518155432504,2.070629538858126,325,391,66
vision_threatening_dr_miss,0.4,entropy_only,0.8119783071952149,2.029945767988037,317,391,74
vision_threatening_dr_miss,0.4,expected_gap_only,0.7511884728792403,1.8779711821981009,295,391,96
vision_threatening_dr_miss,0.5,gated_severe_prob_mass_only,0.9925499231950844,1.9850998463901688,388,391,3
vision_threatening_dr_miss,0.5,expected_grade_only,0.9748940961399248,1.9497881922798497,381,391,10
vision_threatening_dr_miss,0.5,severe_prob_mass_only,0.9748940961399248,1.9497881922798497,381,391,10
vision_threatening_dr_miss,0.5,ophagent_combined,0.9665828671390407,1.9331657342780815,378,391,13
vision_threatening_dr_miss,0.5,margin_only,0.9480138017957818,1.8960276035915635,371,391,20
vision_threatening_dr_miss,0.5,confidence_only,0.9452015602738628,1.8904031205477256,370,391,21
vision_threatening_dr_miss,0.5,uncertainty_rank_fusion,0.9452015602738628,1.8904031205477256,370,391,21
vision_threatening_dr_miss,0.5,entropy_only,0.9398252161878413,1.8796504323756826,368,391,23
vision_threatening_dr_miss,0.5,top2_more_severe_only,0.853754544800151,1.707509089600302,336,391,55
vision_threatening_dr_miss,0.5,expected_gap_only,0.784387176906643,1.568774353813286,308,391,83
