dataset,backbone,target,method,budget,n_random,n,top_k,eligible_count,total_event,event_recall_mean,event_recall_ci95_low,event_recall_ci95_high,captured_event_mean,captured_event_ci95_low,captured_event_ci95_high,residual_event_count_mean,residual_event_count_ci95_low,residual_event_count_ci95_high,residual_event_rate_mean,residual_event_rate_ci95_low,residual_event_rate_ci95_high,enrichment_ratio_mean,enrichment_ratio_ci95_low,enrichment_ratio_ci95_high,event_recall_expected,captured_event_expected,residual_event_count_expected,residual_event_rate_expected,enrichment_ratio_expected
IDRiD_data,vit_b_official_like,vtdr_miss,random_gate_only,0.4,2000,103,42,93,24,0.45,0.2916666666666667,0.625,10.8,7.0,15.0,13.2,9.0,17.0,0.21639344262295082,0.14754098360655737,0.2786885245901639,1.1035714285714284,0.7152777777777777,1.5327380952380951,0.45161290322580644,10.838709677419354,13.161290322580646,0.2157588577472237,1.10752688172043
IDRiD_data,vit_b_official_like,vtdr_miss,random_gate_only,0.5,2000,103,52,93,24,0.5571875,0.375,0.75,13.3725,9.0,18.0,10.6275,6.0,15.0,0.20838235294117646,0.11764705882352941,0.29411764705882354,1.103659855769231,0.7427884615384615,1.485576923076923,0.5591397849462366,13.419354838709678,10.580645161290322,0.20746363061353573,1.10752688172043
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.05,2000,103,6,79,17,0.07600000000000001,0.0,0.23529411764705882,1.292,0.0,4.0,15.708,13.0,17.0,0.1619381443298969,0.13402061855670103,0.17525773195876287,1.3046666666666664,0.0,4.03921568627451,0.0759493670886076,1.2911392405063291,15.708860759493671,0.16194701813911,1.3037974683544304
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.1,2000,103,11,79,17,0.13779411764705884,0.0,0.29411764705882354,2.3425,0.0,5.0,14.6575,12.0,17.0,0.15932065217391306,0.13043478260869565,0.18478260869565216,1.290254010695187,0.0,2.7540106951871657,0.13924050632911394,2.367088607594937,14.632911392405063,0.15905338470005503,1.3037974683544304
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.2,2000,103,21,79,17,0.26605882352941174,0.058823529411764705,0.47058823529411764,4.523,1.0,8.0,12.477,9.0,16.0,0.15215853658536588,0.10975609756097561,0.1951219512195122,1.3049551820728291,0.28851540616246496,2.3081232492997197,0.2658227848101266,4.518987341772152,12.481012658227847,0.15220747144180302,1.3037974683544304
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.3,2000,103,31,79,17,0.39144117647058824,0.17647058823529413,0.5882352941176471,6.6545,3.0,10.0,10.3455,7.0,14.0,0.1436875,0.09722222222222222,0.19444444444444445,1.3005948766603412,0.5863377609108159,1.954459203036053,0.3924050632911392,6.670886075949367,10.329113924050633,0.14345991561181434,1.3037974683544304
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.4,2000,103,42,79,17,0.5306176470588235,0.29411764705882354,0.7647058823529411,9.0205,5.0,13.0,7.9795,4.0,12.0,0.13081147540983604,0.06557377049180328,0.19672131147540983,1.3012766106442575,0.7212885154061623,1.8753501400560224,0.5316455696202532,9.037974683544304,7.962025316455696,0.1305250051877983,1.3037974683544304
IDRiD_data,vit_l_official_like,vtdr_miss,random_gate_only,0.5,2000,103,52,79,17,0.6592941176470588,0.47058823529411764,0.8823529411764706,11.208,8.0,15.0,5.792,2.0,9.0,0.11356862745098038,0.0392156862745098,0.17647058823529413,1.3059095022624434,0.9321266968325792,1.7477375565610858,0.6582278481012658,11.189873417721518,5.810126582278482,0.1139240506329114,1.3037974683544302
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.05,2000,526,27,519,27,0.05238888888888889,0.0,0.14814814814814814,1.4145,0.0,4.0,25.5855,23.0,27.0,0.05127354709418838,0.04609218436873747,0.05410821643286573,1.0206131687242797,0.0,2.8861454046639228,0.05202312138728323,1.4046242774566473,25.595375722543352,0.051293338121329364,1.0134874759152215
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.1,2000,526,53,519,27,0.10059259259259258,0.0,0.2222222222222222,2.716,0.0,6.0,24.284,21.0,27.0,0.05134038054968288,0.04439746300211417,0.05708245243128964,0.9983340321453529,0.0,2.2054507337526204,0.10211946050096339,2.7572254335260116,24.24277456647399,0.05125322318493444,1.0134874759152215
