seed,target,target_role,backbone,ranking_method,review_budget,n_records,reviewed_n,total_dangerous,captured,residual,recall,precision,lift
43,dangerous_undergrading,secondary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,65,48,17,0.7384615384615385,0.21818181818181817,3.692307692307692
43,dangerous_undergrading,secondary,retfound_official_like,top2_more_severe_only,0.2,1100,220,65,42,23,0.6461538461538462,0.19090909090909092,3.230769230769231
43,dangerous_undergrading,secondary,retfound_official_like,ophagent_combined,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
43,dangerous_undergrading,secondary,retfound_official_like,margin_only,0.2,1100,220,65,33,32,0.5076923076923077,0.15,2.5384615384615383
43,dangerous_undergrading,secondary,swin_tiny,learned_logistic,0.2,1100,220,65,42,23,0.6461538461538462,0.19090909090909092,3.230769230769231
43,dangerous_undergrading,secondary,swin_tiny,expected_gap_only,0.2,1100,220,65,40,25,0.6153846153846154,0.18181818181818182,3.076923076923077
43,dangerous_undergrading,secondary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,65,48,17,0.7384615384615385,0.21818181818181817,3.692307692307692
43,dangerous_undergrading,secondary,swin_tiny,top2_more_severe_only,0.2,1100,220,65,40,25,0.6153846153846154,0.18181818181818182,3.076923076923077
43,dangerous_undergrading,secondary,swin_tiny,ophagent_combined,0.2,1100,220,65,31,34,0.47692307692307695,0.1409090909090909,2.3846153846153846
43,dangerous_undergrading,secondary,swin_tiny,margin_only,0.2,1100,220,65,26,39,0.4,0.11818181818181818,2.0
43,dangerous_undergrading,secondary,vit_b_imagenet,learned_logistic,0.2,1100,220,66,41,25,0.6212121212121212,0.18636363636363637,3.1060606060606064
43,dangerous_undergrading,secondary,vit_b_imagenet,expected_gap_only,0.2,1100,220,66,41,25,0.6212121212121212,0.18636363636363637,3.1060606060606064
43,dangerous_undergrading,secondary,vit_b_imagenet,gated_severe_prob_mass_only,0.2,1100,220,66,45,21,0.6818181818181818,0.20454545454545456,3.4090909090909096
43,dangerous_undergrading,secondary,vit_b_imagenet,top2_more_severe_only,0.2,1100,220,66,41,25,0.6212121212121212,0.18636363636363637,3.1060606060606064
43,dangerous_undergrading,secondary,vit_b_imagenet,ophagent_combined,0.2,1100,220,66,36,30,0.5454545454545454,0.16363636363636364,2.7272727272727275
43,dangerous_undergrading,secondary,vit_b_imagenet,margin_only,0.2,1100,220,66,28,38,0.42424242424242425,0.12727272727272726,2.121212121212121
43,dangerous_undergrading,secondary,vit_b_official_like,learned_logistic,0.2,1100,220,93,66,27,0.7096774193548387,0.3,3.5483870967741935
43,dangerous_undergrading,secondary,vit_b_official_like,expected_gap_only,0.2,1100,220,93,62,31,0.6666666666666666,0.2818181818181818,3.333333333333333
43,dangerous_undergrading,secondary,vit_b_official_like,gated_severe_prob_mass_only,0.2,1100,220,93,71,22,0.7634408602150538,0.32272727272727275,3.817204301075269
43,dangerous_undergrading,secondary,vit_b_official_like,top2_more_severe_only,0.2,1100,220,93,67,26,0.7204301075268817,0.30454545454545456,3.6021505376344085
43,dangerous_undergrading,secondary,vit_b_official_like,ophagent_combined,0.2,1100,220,93,59,34,0.6344086021505376,0.2681818181818182,3.172043010752688
43,dangerous_undergrading,secondary,vit_b_official_like,margin_only,0.2,1100,220,93,42,51,0.45161290322580644,0.19090909090909092,2.2580645161290325
43,dangerous_undergrading,secondary,vit_l_official_like,learned_logistic,0.2,1100,220,71,43,28,0.6056338028169014,0.19545454545454546,3.028169014084507
43,dangerous_undergrading,secondary,vit_l_official_like,expected_gap_only,0.2,1100,220,71,18,53,0.2535211267605634,0.08181818181818182,1.267605633802817
43,dangerous_undergrading,secondary,vit_l_official_like,gated_severe_prob_mass_only,0.2,1100,220,71,43,28,0.6056338028169014,0.19545454545454546,3.028169014084507
43,dangerous_undergrading,secondary,vit_l_official_like,top2_more_severe_only,0.2,1100,220,71,44,27,0.6197183098591549,0.2,3.098591549295775
43,dangerous_undergrading,secondary,vit_l_official_like,ophagent_combined,0.2,1100,220,71,42,29,0.5915492957746479,0.19090909090909092,2.9577464788732395
43,dangerous_undergrading,secondary,vit_l_official_like,margin_only,0.2,1100,220,71,31,40,0.43661971830985913,0.1409090909090909,2.1830985915492955
44,large_undergrading,primary,convnext_tiny,learned_logistic,0.2,1100,220,50,37,13,0.74,0.16818181818181818,3.6999999999999997
44,large_undergrading,primary,convnext_tiny,expected_gap_only,0.2,1100,220,50,42,8,0.84,0.19090909090909092,4.2
44,large_undergrading,primary,convnext_tiny,gated_severe_prob_mass_only,0.2,1100,220,50,33,17,0.66,0.15,3.3
44,large_undergrading,primary,convnext_tiny,top2_more_severe_only,0.2,1100,220,50,38,12,0.76,0.17272727272727273,3.8
44,large_undergrading,primary,convnext_tiny,ophagent_combined,0.2,1100,220,50,31,19,0.62,0.1409090909090909,3.0999999999999996
44,large_undergrading,primary,convnext_tiny,margin_only,0.2,1100,220,50,24,26,0.48,0.10909090909090909,2.4
44,large_undergrading,primary,retfound_official_like,learned_logistic,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
44,large_undergrading,primary,retfound_official_like,expected_gap_only,0.2,1100,220,37,26,11,0.7027027027027027,0.11818181818181818,3.513513513513513
44,large_undergrading,primary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,37,23,14,0.6216216216216216,0.10454545454545454,3.108108108108108
44,large_undergrading,primary,retfound_official_like,top2_more_severe_only,0.2,1100,220,37,23,14,0.6216216216216216,0.10454545454545454,3.108108108108108
44,large_undergrading,primary,retfound_official_like,ophagent_combined,0.2,1100,220,37,21,16,0.5675675675675675,0.09545454545454546,2.8378378378378377
44,large_undergrading,primary,retfound_official_like,margin_only,0.2,1100,220,37,16,21,0.43243243243243246,0.07272727272727272,2.162162162162162
44,large_undergrading,primary,swin_tiny,learned_logistic,0.2,1100,220,37,21,16,0.5675675675675675,0.09545454545454546,2.8378378378378377
44,large_undergrading,primary,swin_tiny,expected_gap_only,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
44,large_undergrading,primary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,37,28,9,0.7567567567567568,0.12727272727272726,3.7837837837837833
44,large_undergrading,primary,swin_tiny,top2_more_severe_only,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
44,large_undergrading,primary,swin_tiny,ophagent_combined,0.2,1100,220,37,19,18,0.5135135135135135,0.08636363636363636,2.5675675675675675
44,large_undergrading,primary,swin_tiny,margin_only,0.2,1100,220,37,16,21,0.43243243243243246,0.07272727272727272,2.162162162162162
44,large_undergrading,primary,vit_b_imagenet,learned_logistic,0.2,1100,220,43,26,17,0.6046511627906976,0.11818181818181818,3.023255813953488
44,large_undergrading,primary,vit_b_imagenet,expected_gap_only,0.2,1100,220,43,27,16,0.627906976744186,0.12272727272727273,3.13953488372093
44,large_undergrading,primary,vit_b_imagenet,gated_severe_prob_mass_only,0.2,1100,220,43,24,19,0.5581395348837209,0.10909090909090909,2.7906976744186043
44,large_undergrading,primary,vit_b_imagenet,top2_more_severe_only,0.2,1100,220,43,27,16,0.627906976744186,0.12272727272727273,3.13953488372093
44,large_undergrading,primary,vit_b_imagenet,ophagent_combined,0.2,1100,220,43,25,18,0.5813953488372093,0.11363636363636363,2.9069767441860463
44,large_undergrading,primary,vit_b_imagenet,margin_only,0.2,1100,220,43,19,24,0.4418604651162791,0.08636363636363636,2.2093023255813953
44,large_undergrading,primary,vit_b_official_like,learned_logistic,0.2,1100,220,55,38,17,0.6909090909090909,0.17272727272727273,3.4545454545454546
44,large_undergrading,primary,vit_b_official_like,expected_gap_only,0.2,1100,220,55,43,12,0.7818181818181819,0.19545454545454546,3.909090909090909
44,large_undergrading,primary,vit_b_official_like,gated_severe_prob_mass_only,0.2,1100,220,55,39,16,0.7090909090909091,0.17727272727272728,3.5454545454545454
44,large_undergrading,primary,vit_b_official_like,top2_more_severe_only,0.2,1100,220,55,37,18,0.6727272727272727,0.16818181818181818,3.3636363636363633
44,large_undergrading,primary,vit_b_official_like,ophagent_combined,0.2,1100,220,55,36,19,0.6545454545454545,0.16363636363636364,3.2727272727272725
44,large_undergrading,primary,vit_b_official_like,margin_only,0.2,1100,220,55,27,28,0.4909090909090909,0.12272727272727273,2.4545454545454546
44,large_undergrading,primary,vit_l_official_like,learned_logistic,0.2,1100,220,41,23,18,0.5609756097560976,0.10454545454545454,2.8048780487804876
44,large_undergrading,primary,vit_l_official_like,expected_gap_only,0.2,1100,220,41,15,26,0.36585365853658536,0.06818181818181818,1.829268292682927
44,large_undergrading,primary,vit_l_official_like,gated_severe_prob_mass_only,0.2,1100,220,41,22,19,0.5365853658536586,0.1,2.682926829268293
44,large_undergrading,primary,vit_l_official_like,top2_more_severe_only,0.2,1100,220,41,24,17,0.5853658536585366,0.10909090909090909,2.926829268292683
44,large_undergrading,primary,vit_l_official_like,ophagent_combined,0.2,1100,220,41,24,17,0.5853658536585366,0.10909090909090909,2.926829268292683
44,large_undergrading,primary,vit_l_official_like,margin_only,0.2,1100,220,41,20,21,0.4878048780487805,0.09090909090909091,2.439024390243903
44,vision_threatening_dr_miss,primary,convnext_tiny,learned_logistic,0.2,1100,220,65,46,19,0.7076923076923077,0.20909090909090908,3.5384615384615383
44,vision_threatening_dr_miss,primary,convnext_tiny,expected_gap_only,0.2,1100,220,65,47,18,0.7230769230769231,0.21363636363636362,3.6153846153846154
44,vision_threatening_dr_miss,primary,convnext_tiny,gated_severe_prob_mass_only,0.2,1100,220,65,49,16,0.7538461538461538,0.22272727272727272,3.769230769230769
44,vision_threatening_dr_miss,primary,convnext_tiny,top2_more_severe_only,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
44,vision_threatening_dr_miss,primary,convnext_tiny,ophagent_combined,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
44,vision_threatening_dr_miss,primary,convnext_tiny,margin_only,0.2,1100,220,65,34,31,0.5230769230769231,0.15454545454545454,2.6153846153846154
44,vision_threatening_dr_miss,primary,retfound_official_like,learned_logistic,0.2,1100,220,60,44,16,0.7333333333333333,0.2,3.666666666666667
44,vision_threatening_dr_miss,primary,retfound_official_like,expected_gap_only,0.2,1100,220,60,39,21,0.65,0.17727272727272728,3.2500000000000004
44,vision_threatening_dr_miss,primary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,60,48,12,0.8,0.21818181818181817,4.0
44,vision_threatening_dr_miss,primary,retfound_official_like,top2_more_severe_only,0.2,1100,220,60,39,21,0.65,0.17727272727272728,3.2500000000000004
44,vision_threatening_dr_miss,primary,retfound_official_like,ophagent_combined,0.2,1100,220,60,42,18,0.7,0.19090909090909092,3.5000000000000004
44,vision_threatening_dr_miss,primary,retfound_official_like,margin_only,0.2,1100,220,60,32,28,0.5333333333333333,0.14545454545454545,2.6666666666666665
44,vision_threatening_dr_miss,primary,swin_tiny,learned_logistic,0.2,1100,220,62,46,16,0.7419354838709677,0.20909090909090908,3.7096774193548385
44,vision_threatening_dr_miss,primary,swin_tiny,expected_gap_only,0.2,1100,220,62,37,25,0.5967741935483871,0.16818181818181818,2.9838709677419355
44,vision_threatening_dr_miss,primary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,62,47,15,0.7580645161290323,0.21363636363636362,3.790322580645161
44,vision_threatening_dr_miss,primary,swin_tiny,top2_more_severe_only,0.2,1100,220,62,37,25,0.5967741935483871,0.16818181818181818,2.9838709677419355
44,vision_threatening_dr_miss,primary,swin_tiny,ophagent_combined,0.2,1100,220,62,29,33,0.46774193548387094,0.1318181818181818,2.3387096774193545
44,vision_threatening_dr_miss,primary,swin_tiny,margin_only,0.2,1100,220,62,24,38,0.3870967741935484,0.10909090909090909,1.9354838709677418
44,vision_threatening_dr_miss,primary,vit_b_imagenet,learned_logistic,0.2,1100,220,58,39,19,0.6724137931034483,0.17727272727272728,3.3620689655172415
44,vision_threatening_dr_miss,primary,vit_b_imagenet,expected_gap_only,0.2,1100,220,58,36,22,0.6206896551724138,0.16363636363636364,3.103448275862069
44,vision_threatening_dr_miss,primary,vit_b_imagenet,gated_severe_prob_mass_only,0.2,1100,220,58,43,15,0.7413793103448276,0.19545454545454546,3.7068965517241383
44,vision_threatening_dr_miss,primary,vit_b_imagenet,top2_more_severe_only,0.2,1100,220,58,36,22,0.6206896551724138,0.16363636363636364,3.103448275862069
44,vision_threatening_dr_miss,primary,vit_b_imagenet,ophagent_combined,0.2,1100,220,58,32,26,0.5517241379310345,0.14545454545454545,2.758620689655172
44,vision_threatening_dr_miss,primary,vit_b_imagenet,margin_only,0.2,1100,220,58,25,33,0.43103448275862066,0.11363636363636363,2.155172413793103
44,vision_threatening_dr_miss,primary,vit_b_official_like,learned_logistic,0.2,1100,220,84,63,21,0.75,0.2863636363636364,3.75
44,vision_threatening_dr_miss,primary,vit_b_official_like,expected_gap_only,0.2,1100,220,84,54,30,0.6428571428571429,0.24545454545454545,3.214285714285714
44,vision_threatening_dr_miss,primary,vit_b_official_like,gated_severe_prob_mass_only,0.2,1100,220,84,68,16,0.8095238095238095,0.3090909090909091,4.0476190476190474
44,vision_threatening_dr_miss,primary,vit_b_official_like,top2_more_severe_only,0.2,1100,220,84,62,22,0.7380952380952381,0.2818181818181818,3.69047619047619
44,vision_threatening_dr_miss,primary,vit_b_official_like,ophagent_combined,0.2,1100,220,84,54,30,0.6428571428571429,0.24545454545454545,3.214285714285714
44,vision_threatening_dr_miss,primary,vit_b_official_like,margin_only,0.2,1100,220,84,39,45,0.4642857142857143,0.17727272727272728,2.321428571428571
44,vision_threatening_dr_miss,primary,vit_l_official_like,learned_logistic,0.2,1100,220,62,42,20,0.6774193548387096,0.19090909090909092,3.3870967741935485
44,vision_threatening_dr_miss,primary,vit_l_official_like,expected_gap_only,0.2,1100,220,62,13,49,0.20967741935483872,0.05909090909090909,1.0483870967741935
44,vision_threatening_dr_miss,primary,vit_l_official_like,gated_severe_prob_mass_only,0.2,1100,220,62,43,19,0.6935483870967742,0.19545454545454546,3.467741935483871
44,vision_threatening_dr_miss,primary,vit_l_official_like,top2_more_severe_only,0.2,1100,220,62,42,20,0.6774193548387096,0.19090909090909092,3.3870967741935485
44,vision_threatening_dr_miss,primary,vit_l_official_like,ophagent_combined,0.2,1100,220,62,41,21,0.6612903225806451,0.18636363636363637,3.306451612903226
44,vision_threatening_dr_miss,primary,vit_l_official_like,margin_only,0.2,1100,220,62,29,33,0.46774193548387094,0.1318181818181818,2.3387096774193545
44,dangerous_undergrading,secondary,convnext_tiny,learned_logistic,0.2,1100,220,70,52,18,0.7428571428571429,0.23636363636363636,3.7142857142857144
44,dangerous_undergrading,secondary,convnext_tiny,expected_gap_only,0.2,1100,220,70,52,18,0.7428571428571429,0.23636363636363636,3.7142857142857144
44,dangerous_undergrading,secondary,convnext_tiny,gated_severe_prob_mass_only,0.2,1100,220,70,49,21,0.7,0.22272727272727272,3.5
44,dangerous_undergrading,secondary,convnext_tiny,top2_more_severe_only,0.2,1100,220,70,48,22,0.6857142857142857,0.21818181818181817,3.428571428571429
44,dangerous_undergrading,secondary,convnext_tiny,ophagent_combined,0.2,1100,220,70,43,27,0.6142857142857143,0.19545454545454546,3.071428571428572
44,dangerous_undergrading,secondary,convnext_tiny,margin_only,0.2,1100,220,70,34,36,0.4857142857142857,0.15454545454545454,2.428571428571429
44,dangerous_undergrading,secondary,retfound_official_like,learned_logistic,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
44,dangerous_undergrading,secondary,retfound_official_like,expected_gap_only,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
44,dangerous_undergrading,secondary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,65,48,17,0.7384615384615385,0.21818181818181817,3.692307692307692
44,dangerous_undergrading,secondary,retfound_official_like,top2_more_severe_only,0.2,1100,220,65,42,23,0.6461538461538462,0.19090909090909092,3.230769230769231
44,dangerous_undergrading,secondary,retfound_official_like,ophagent_combined,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
44,dangerous_undergrading,secondary,retfound_official_like,margin_only,0.2,1100,220,65,33,32,0.5076923076923077,0.15,2.5384615384615383
44,dangerous_undergrading,secondary,swin_tiny,learned_logistic,0.2,1100,220,65,42,23,0.6461538461538462,0.19090909090909092,3.230769230769231
44,dangerous_undergrading,secondary,swin_tiny,expected_gap_only,0.2,1100,220,65,40,25,0.6153846153846154,0.18181818181818182,3.076923076923077
44,dangerous_undergrading,secondary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,65,48,17,0.7384615384615385,0.21818181818181817,3.692307692307692
44,dangerous_undergrading,secondary,swin_tiny,top2_more_severe_only,0.2,1100,220,65,40,25,0.6153846153846154,0.18181818181818182,3.076923076923077
44,dangerous_undergrading,secondary,swin_tiny,ophagent_combined,0.2,1100,220,65,31,34,0.47692307692307695,0.1409090909090909,2.3846153846153846
44,dangerous_undergrading,secondary,swin_tiny,margin_only,0.2,1100,220,65,26,39,0.4,0.11818181818181818,2.0
44,dangerous_undergrading,secondary,vit_b_imagenet,learned_logistic,0.2,1100,220,66,42,24,0.6363636363636364,0.19090909090909092,3.181818181818182
44,dangerous_undergrading,secondary,vit_b_imagenet,expected_gap_only,0.2,1100,220,66,41,25,0.6212121212121212,0.18636363636363637,3.1060606060606064
44,dangerous_undergrading,secondary,vit_b_imagenet,gated_severe_prob_mass_only,0.2,1100,220,66,45,21,0.6818181818181818,0.20454545454545456,3.4090909090909096
44,dangerous_undergrading,secondary,vit_b_imagenet,top2_more_severe_only,0.2,1100,220,66,41,25,0.6212121212121212,0.18636363636363637,3.1060606060606064
44,dangerous_undergrading,secondary,vit_b_imagenet,ophagent_combined,0.2,1100,220,66,36,30,0.5454545454545454,0.16363636363636364,2.7272727272727275
44,dangerous_undergrading,secondary,vit_b_imagenet,margin_only,0.2,1100,220,66,28,38,0.42424242424242425,0.12727272727272726,2.121212121212121
44,dangerous_undergrading,secondary,vit_b_official_like,learned_logistic,0.2,1100,220,93,66,27,0.7096774193548387,0.3,3.5483870967741935
44,dangerous_undergrading,secondary,vit_b_official_like,expected_gap_only,0.2,1100,220,93,62,31,0.6666666666666666,0.2818181818181818,3.333333333333333
44,dangerous_undergrading,secondary,vit_b_official_like,gated_severe_prob_mass_only,0.2,1100,220,93,71,22,0.7634408602150538,0.32272727272727275,3.817204301075269
44,dangerous_undergrading,secondary,vit_b_official_like,top2_more_severe_only,0.2,1100,220,93,67,26,0.7204301075268817,0.30454545454545456,3.6021505376344085
44,dangerous_undergrading,secondary,vit_b_official_like,ophagent_combined,0.2,1100,220,93,59,34,0.6344086021505376,0.2681818181818182,3.172043010752688
44,dangerous_undergrading,secondary,vit_b_official_like,margin_only,0.2,1100,220,93,42,51,0.45161290322580644,0.19090909090909092,2.2580645161290325
44,dangerous_undergrading,secondary,vit_l_official_like,learned_logistic,0.2,1100,220,71,43,28,0.6056338028169014,0.19545454545454546,3.028169014084507
44,dangerous_undergrading,secondary,vit_l_official_like,expected_gap_only,0.2,1100,220,71,18,53,0.2535211267605634,0.08181818181818182,1.267605633802817
44,dangerous_undergrading,secondary,vit_l_official_like,gated_severe_prob_mass_only,0.2,1100,220,71,43,28,0.6056338028169014,0.19545454545454546,3.028169014084507
44,dangerous_undergrading,secondary,vit_l_official_like,top2_more_severe_only,0.2,1100,220,71,44,27,0.6197183098591549,0.2,3.098591549295775
44,dangerous_undergrading,secondary,vit_l_official_like,ophagent_combined,0.2,1100,220,71,42,29,0.5915492957746479,0.19090909090909092,2.9577464788732395
44,dangerous_undergrading,secondary,vit_l_official_like,margin_only,0.2,1100,220,71,31,40,0.43661971830985913,0.1409090909090909,2.1830985915492955
45,large_undergrading,primary,convnext_tiny,learned_logistic,0.2,1100,220,50,38,12,0.76,0.17272727272727273,3.8
45,large_undergrading,primary,convnext_tiny,expected_gap_only,0.2,1100,220,50,42,8,0.84,0.19090909090909092,4.2
45,large_undergrading,primary,convnext_tiny,gated_severe_prob_mass_only,0.2,1100,220,50,33,17,0.66,0.15,3.3
45,large_undergrading,primary,convnext_tiny,top2_more_severe_only,0.2,1100,220,50,38,12,0.76,0.17272727272727273,3.8
45,large_undergrading,primary,convnext_tiny,ophagent_combined,0.2,1100,220,50,31,19,0.62,0.1409090909090909,3.0999999999999996
45,large_undergrading,primary,convnext_tiny,margin_only,0.2,1100,220,50,24,26,0.48,0.10909090909090909,2.4
45,large_undergrading,primary,retfound_official_like,learned_logistic,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
45,large_undergrading,primary,retfound_official_like,expected_gap_only,0.2,1100,220,37,26,11,0.7027027027027027,0.11818181818181818,3.513513513513513
45,large_undergrading,primary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,37,23,14,0.6216216216216216,0.10454545454545454,3.108108108108108
45,large_undergrading,primary,retfound_official_like,top2_more_severe_only,0.2,1100,220,37,23,14,0.6216216216216216,0.10454545454545454,3.108108108108108
45,large_undergrading,primary,retfound_official_like,ophagent_combined,0.2,1100,220,37,21,16,0.5675675675675675,0.09545454545454546,2.8378378378378377
45,large_undergrading,primary,retfound_official_like,margin_only,0.2,1100,220,37,16,21,0.43243243243243246,0.07272727272727272,2.162162162162162
45,large_undergrading,primary,swin_tiny,learned_logistic,0.2,1100,220,37,22,15,0.5945945945945946,0.1,2.972972972972973
45,large_undergrading,primary,swin_tiny,expected_gap_only,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
45,large_undergrading,primary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,37,28,9,0.7567567567567568,0.12727272727272726,3.7837837837837833
45,large_undergrading,primary,swin_tiny,top2_more_severe_only,0.2,1100,220,37,24,13,0.6486486486486487,0.10909090909090909,3.243243243243243
45,large_undergrading,primary,swin_tiny,ophagent_combined,0.2,1100,220,37,19,18,0.5135135135135135,0.08636363636363636,2.5675675675675675
45,large_undergrading,primary,swin_tiny,margin_only,0.2,1100,220,37,16,21,0.43243243243243246,0.07272727272727272,2.162162162162162
45,large_undergrading,primary,vit_b_imagenet,learned_logistic,0.2,1100,220,43,27,16,0.627906976744186,0.12272727272727273,3.13953488372093
45,large_undergrading,primary,vit_b_imagenet,expected_gap_only,0.2,1100,220,43,27,16,0.627906976744186,0.12272727272727273,3.13953488372093
45,large_undergrading,primary,vit_b_imagenet,gated_severe_prob_mass_only,0.2,1100,220,43,24,19,0.5581395348837209,0.10909090909090909,2.7906976744186043
45,large_undergrading,primary,vit_b_imagenet,top2_more_severe_only,0.2,1100,220,43,27,16,0.627906976744186,0.12272727272727273,3.13953488372093
45,large_undergrading,primary,vit_b_imagenet,ophagent_combined,0.2,1100,220,43,25,18,0.5813953488372093,0.11363636363636363,2.9069767441860463
45,large_undergrading,primary,vit_b_imagenet,margin_only,0.2,1100,220,43,19,24,0.4418604651162791,0.08636363636363636,2.2093023255813953
45,large_undergrading,primary,vit_b_official_like,learned_logistic,0.2,1100,220,55,43,12,0.7818181818181819,0.19545454545454546,3.909090909090909
45,large_undergrading,primary,vit_b_official_like,expected_gap_only,0.2,1100,220,55,43,12,0.7818181818181819,0.19545454545454546,3.909090909090909
45,large_undergrading,primary,vit_b_official_like,gated_severe_prob_mass_only,0.2,1100,220,55,39,16,0.7090909090909091,0.17727272727272728,3.5454545454545454
45,large_undergrading,primary,vit_b_official_like,top2_more_severe_only,0.2,1100,220,55,37,18,0.6727272727272727,0.16818181818181818,3.3636363636363633
45,large_undergrading,primary,vit_b_official_like,ophagent_combined,0.2,1100,220,55,36,19,0.6545454545454545,0.16363636363636364,3.2727272727272725
45,large_undergrading,primary,vit_b_official_like,margin_only,0.2,1100,220,55,27,28,0.4909090909090909,0.12272727272727273,2.4545454545454546
45,large_undergrading,primary,vit_l_official_like,learned_logistic,0.2,1100,220,41,23,18,0.5609756097560976,0.10454545454545454,2.8048780487804876
45,large_undergrading,primary,vit_l_official_like,expected_gap_only,0.2,1100,220,41,15,26,0.36585365853658536,0.06818181818181818,1.829268292682927
45,large_undergrading,primary,vit_l_official_like,gated_severe_prob_mass_only,0.2,1100,220,41,22,19,0.5365853658536586,0.1,2.682926829268293
45,large_undergrading,primary,vit_l_official_like,top2_more_severe_only,0.2,1100,220,41,24,17,0.5853658536585366,0.10909090909090909,2.926829268292683
45,large_undergrading,primary,vit_l_official_like,ophagent_combined,0.2,1100,220,41,24,17,0.5853658536585366,0.10909090909090909,2.926829268292683
45,large_undergrading,primary,vit_l_official_like,margin_only,0.2,1100,220,41,20,21,0.4878048780487805,0.09090909090909091,2.439024390243903
45,vision_threatening_dr_miss,primary,convnext_tiny,learned_logistic,0.2,1100,220,65,42,23,0.6461538461538462,0.19090909090909092,3.230769230769231
45,vision_threatening_dr_miss,primary,convnext_tiny,expected_gap_only,0.2,1100,220,65,47,18,0.7230769230769231,0.21363636363636362,3.6153846153846154
45,vision_threatening_dr_miss,primary,convnext_tiny,gated_severe_prob_mass_only,0.2,1100,220,65,49,16,0.7538461538461538,0.22272727272727272,3.769230769230769
45,vision_threatening_dr_miss,primary,convnext_tiny,top2_more_severe_only,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
45,vision_threatening_dr_miss,primary,convnext_tiny,ophagent_combined,0.2,1100,220,65,43,22,0.6615384615384615,0.19545454545454546,3.307692307692308
45,vision_threatening_dr_miss,primary,convnext_tiny,margin_only,0.2,1100,220,65,34,31,0.5230769230769231,0.15454545454545454,2.6153846153846154
45,vision_threatening_dr_miss,primary,retfound_official_like,learned_logistic,0.2,1100,220,60,45,15,0.75,0.20454545454545456,3.7500000000000004
45,vision_threatening_dr_miss,primary,retfound_official_like,expected_gap_only,0.2,1100,220,60,39,21,0.65,0.17727272727272728,3.2500000000000004
45,vision_threatening_dr_miss,primary,retfound_official_like,gated_severe_prob_mass_only,0.2,1100,220,60,48,12,0.8,0.21818181818181817,4.0
45,vision_threatening_dr_miss,primary,retfound_official_like,top2_more_severe_only,0.2,1100,220,60,39,21,0.65,0.17727272727272728,3.2500000000000004
45,vision_threatening_dr_miss,primary,retfound_official_like,ophagent_combined,0.2,1100,220,60,42,18,0.7,0.19090909090909092,3.5000000000000004
45,vision_threatening_dr_miss,primary,retfound_official_like,margin_only,0.2,1100,220,60,32,28,0.5333333333333333,0.14545454545454545,2.6666666666666665
45,vision_threatening_dr_miss,primary,swin_tiny,learned_logistic,0.2,1100,220,62,43,19,0.6935483870967742,0.19545454545454546,3.467741935483871
45,vision_threatening_dr_miss,primary,swin_tiny,expected_gap_only,0.2,1100,220,62,37,25,0.5967741935483871,0.16818181818181818,2.9838709677419355
45,vision_threatening_dr_miss,primary,swin_tiny,gated_severe_prob_mass_only,0.2,1100,220,62,47,15,0.7580645161290323,0.21363636363636362,3.790322580645161
45,vision_threatening_dr_miss,primary,swin_tiny,top2_more_severe_only,0.2,1100,220,62,37,25,0.5967741935483871,0.16818181818181818,2.9838709677419355
45,vision_threatening_dr_miss,primary,swin_tiny,ophagent_combined,0.2,1100,220,62,29,33,0.46774193548387094,0.1318181818181818,2.3387096774193545
45,vision_threatening_dr_miss,primary,swin_tiny,margin_only,0.2,1100,220,62,24,38,0.3870967741935484,0.10909090909090909,1.9354838709677418
45,vision_threatening_dr_miss,primary,vit_b_imagenet,learned_logistic,0.2,1100,220,58,37,21,0.6379310344827587,0.16818181818181818,3.189655172413793
45,vision_threatening_dr_miss,primary,vit_b_imagenet,expected_gap_only,0.2,1100,220,58,36,22,0.6206896551724138,0.16363636363636364,3.103448275862069
