backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
swin_tiny,top2_more_severe_only,large_undergrading,0.05,55,1045,37,5,0.13513513513513514,0.09090909090909091,2.7027027027027026,32,0.03062200956937799,9.090909090909092,11.0
swin_tiny,top2_more_severe_only,large_undergrading,0.1,110,990,37,13,0.35135135135135137,0.11818181818181818,3.513513513513513,24,0.024242424242424242,11.818181818181818,8.461538461538462
swin_tiny,top2_more_severe_only,large_undergrading,0.2,220,880,37,24,0.6486486486486487,0.10909090909090909,3.243243243243243,13,0.014772727272727272,10.909090909090908,9.166666666666668
swin_tiny,top2_more_severe_only,large_undergrading,0.3,330,770,37,27,0.7297297297297297,0.08181818181818182,2.4324324324324325,10,0.012987012987012988,8.181818181818182,12.222222222222221
swin_tiny,top2_more_severe_only,referable_dr_miss,0.05,55,1045,38,15,0.39473684210526316,0.2727272727272727,7.894736842105263,23,0.02200956937799043,27.27272727272727,3.666666666666667
swin_tiny,top2_more_severe_only,referable_dr_miss,0.1,110,990,38,24,0.631578947368421,0.21818181818181817,6.31578947368421,14,0.014141414141414142,21.818181818181817,4.583333333333334
swin_tiny,top2_more_severe_only,referable_dr_miss,0.2,220,880,38,35,0.9210526315789473,0.1590909090909091,4.605263157894736,3,0.003409090909090909,15.909090909090908,6.285714285714286
swin_tiny,top2_more_severe_only,referable_dr_miss,0.3,330,770,38,35,0.9210526315789473,0.10606060606060606,3.0701754385964914,3,0.003896103896103896,10.606060606060606,9.428571428571429
swin_tiny,top2_more_severe_only,vision_threatening_dr_miss,0.05,55,1045,62,9,0.14516129032258066,0.16363636363636364,2.903225806451613,53,0.05071770334928229,16.363636363636363,6.111111111111111
swin_tiny,top2_more_severe_only,vision_threatening_dr_miss,0.1,110,990,62,21,0.3387096774193548,0.19090909090909092,3.3870967741935485,41,0.04141414141414142,19.090909090909093,5.238095238095238
