backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
vit_b_official_like,expected_gap_only,referable_dr_miss,0.1,110,990,34,23,0.6764705882352942,0.20909090909090908,6.76470588235294,11,0.011111111111111112,20.909090909090907,4.782608695652174
vit_l_official_like,expected_gap_only,referable_dr_miss,0.1,110,990,34,14,0.4117647058823529,0.12727272727272726,4.117647058823529,20,0.020202020202020204,12.727272727272727,7.857142857142858
convnext_tiny,expected_gap_only,referable_dr_miss,0.2,220,880,77,67,0.8701298701298701,0.30454545454545456,4.35064935064935,10,0.011363636363636364,30.454545454545457,3.2835820895522385
retfound_official_like,top2_more_severe_only,referable_dr_miss,0.2,220,880,37,23,0.6216216216216216,0.10454545454545454,3.108108108108108,14,0.015909090909090907,10.454545454545453,9.565217391304348
swin_tiny,top2_more_severe_only,referable_dr_miss,0.2,220,880,38,35,0.9210526315789473,0.1590909090909091,4.605263157894736,3,0.003409090909090909,15.909090909090908,6.285714285714286
vit_b_imagenet,top2_more_severe_only,referable_dr_miss,0.2,220,880,41,31,0.7560975609756098,0.1409090909090909,3.780487804878049,10,0.011363636363636364,14.09090909090909,7.096774193548388
vit_b_official_like,expected_gap_only,referable_dr_miss,0.2,220,880,34,28,0.8235294117647058,0.12727272727272726,4.117647058823529,6,0.006818181818181818,12.727272727272727,7.857142857142858
vit_l_official_like,expected_gap_only,referable_dr_miss,0.2,220,880,34,18,0.5294117647058824,0.08181818181818182,2.6470588235294117,16,0.01818181818181818,8.181818181818182,12.222222222222221
convnext_tiny,expected_gap_only,referable_dr_miss,0.3,330,770,77,73,0.948051948051948,0.22121212121212122,3.16017316017316,4,0.005194805194805195,22.12121212121212,4.520547945205479
retfound_official_like,top2_more_severe_only,referable_dr_miss,0.3,330,770,37,30,0.8108108108108109,0.09090909090909091,2.7027027027027026,7,0.00909090909090909,9.090909090909092,11.0
swin_tiny,expected_gap_only,referable_dr_miss,0.3,330,770,38,36,0.9473684210526315,0.10909090909090909,3.157894736842105,2,0.0025974025974025974,10.909090909090908,9.166666666666668
vit_b_imagenet,top2_more_severe_only,referable_dr_miss,0.3,330,770,41,34,0.8292682926829268,0.10303030303030303,2.7642276422764227,7,0.00909090909090909,10.303030303030303,9.705882352941178
vit_b_official_like,expected_gap_only,referable_dr_miss,0.3,330,770,34,29,0.8529411764705882,0.08787878787878788,2.8431372549019605,5,0.006493506493506494,8.787878787878787,11.379310344827587
vit_l_official_like,expected_gap_only,referable_dr_miss,0.3,330,770,34,20,0.5882352941176471,0.06060606060606061,1.9607843137254901,14,0.01818181818181818,6.0606060606060606,16.5
convnext_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,65,23,0.35384615384615387,0.41818181818181815,7.076923076923077,42,0.04019138755980861,41.81818181818181,2.391304347826087
retfound_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,60,19,0.31666666666666665,0.34545454545454546,6.333333333333334,41,0.03923444976076555,34.54545454545455,2.8947368421052633
swin_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,62,21,0.3387096774193548,0.38181818181818183,6.774193548387097,41,0.03923444976076555,38.18181818181819,2.619047619047619
vit_b_imagenet,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,58,16,0.27586206896551724,0.2909090909090909,5.517241379310344,42,0.04019138755980861,29.09090909090909,3.4375
vit_b_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,84,26,0.30952380952380953,0.4727272727272727,6.19047619047619,58,0.05550239234449761,47.27272727272727,2.1153846153846154
vit_l_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.05,55,1045,62,19,0.3064516129032258,0.34545454545454546,6.129032258064516,43,0.04114832535885168,34.54545454545455,2.8947368421052633
convnext_tiny,ophagent_combined,vision_threatening_dr_miss,0.1,110,990,65,33,0.5076923076923077,0.3,5.076923076923077,32,0.03232323232323232,30.0,3.3333333333333335
retfound_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.1,110,990,60,31,0.5166666666666667,0.2818181818181818,5.166666666666667,29,0.029292929292929294,28.18181818181818,3.548387096774194
swin_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.1,110,990,62,33,0.532258064516129,0.3,5.32258064516129,29,0.029292929292929294,30.0,3.3333333333333335
vit_b_imagenet,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.1,110,990,58,31,0.5344827586206896,0.2818181818181818,5.344827586206896,27,0.02727272727272727,28.18181818181818,3.548387096774194
vit_b_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.1,110,990,84,43,0.5119047619047619,0.39090909090909093,5.119047619047619,41,0.04141414141414142,39.09090909090909,2.5581395348837206
vit_l_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.1,110,990,62,34,0.5483870967741935,0.3090909090909091,5.483870967741935,28,0.028282828282828285,30.909090909090907,3.235294117647059
